run_id,duration_days,final_vials,waste_vials,total_media_l,failures,violations,daily_metrics
430,4,30,2,0.33,[],[],"[{'day': 1, 'total_cells': np.float64(5094342.904541634), 'flask_count': 3, 'avg_confluence': np.float64(0.06792457206055512), 'avg_viability': np.float64(0.98), 'media_consumed': 150.0, 'run_id': 430}, {'day': 2, 'total_cells': np.float64(9622262.22970314), 'flask_count': 3, 'avg_confluence': np.float64(0.1282968297293752), 'avg_viability': np.float64(0.98), 'media_consumed': 195.0, 'run_id': 430}, {'day': 3, 'total_cells': np.float64(17994610.81646542), 'flask_count': 3, 'avg_confluence': np.float64(0.23992814421953892), 'avg_viability': np.float64(0.98), 'media_consumed': 240.0, 'run_id': 430}, {'day': 4, 'total_cells': np.float64(32510929.83568073), 'flask_count': 3, 'avg_confluence': np.float64(0.4334790644757431), 'avg_viability': np.float64(0.98), 'media_consumed': 285.0, 'run_id': 430}]"
431,4,30,6,0.33,[],[],"[{'day': 1, 'total_cells': np.float64(5913262.9116709875), 'flask_count': 3, 'avg_confluence': np.float64(0.07884350548894649), 'avg_viability': np.float64(0.98), 'media_consumed': 150.0, 'run_id': 431}, {'day': 2, 'total_cells': np.float64(11154564.703390094), 'flask_count': 3, 'avg_confluence': np.float64(0.1487275293785346), 'avg_viability': np.float64(0.98), 'media_consumed': 195.0, 'run_id': 431}, {'day': 3, 'total_cells': np.float64(20764799.802238837), 'flask_count': 3, 'avg_confluence': np.float64(0.27686399736318446), 'avg_viability': np.float64(0.98), 'media_consumed': 240.0, 'run_id': 431}, {'day': 4, 'total_cells': np.float64(36940712.28191401), 'flask_count': 3, 'avg_confluence': np.float64(0.4925428304255201), 'avg_viability': np.float64(0.98), 'media_consumed': 285.0, 'run_id': 431}]"
432,4,30,6,0.33,[],[],"[{'day': 1, 'total_cells': np.float64(5852486.231032243), 'flask_count': 3, 'avg_confluence': np.float64(0.07803314974709659), 'avg_viability': np.float64(0.98), 'media_consumed': 150.0, 'run_id': 432}, {'day': 2, 'total_cells': np.float64(11041134.911677366), 'flask_count': 3, 'avg_confluence': np.float64(0.1472151321556982), 'avg_viability': np.float64(0.98), 'media_consumed': 195.0, 'run_id': 432}, {'day': 3, 'total_cells': np.float64(20561606.14350824), 'flask_count': 3, 'avg_confluence': np.float64(0.2741547485801099), 'avg_viability': np.float64(0.98), 'media_consumed': 240.0, 'run_id': 432}, {'day': 4, 'total_cells': np.float64(36626168.92307311), 'flask_count': 3, 'avg_confluence': np.float64(0.48834891897430827), 'avg_viability': np.float64(0.98), 'media_consumed': 285.0, 'run_id': 432}]"
433,4,30,5,0.33,[],[],"[{'day': 1, 'total_cells': np.float64(5666460.859595416), 'flask_count': 3, 'avg_confluence': np.float64(0.07555281146127223), 'avg_viability': np.float64(0.98), 'media_consumed': 150.0, 'run_id': 433}, {'day': 2, 'total_cells': np.float64(10691058.229254099), 'flask_count': 3, 'avg_confluence': np.float64(0.1425474430567213), 'avg_viability': np.float64(0.98), 'media_consumed': 195.0, 'run_id': 433}, {'day': 3, 'total_cells': np.float64(19915812.523754023), 'flask_count': 3, 'avg_confluence': np.float64(0.265544166983387), 'avg_viability': np.float64(0.98), 'media_consumed': 240.0, 'run_id': 433}, {'day': 4, 'total_cells': np.float64(35521049.7042183), 'flask_count': 3, 'avg_confluence': np.float64(0.47361399605624394), 'avg_viability': np.float64(0.98), 'media_consumed': 285.0, 'run_id': 433}]"
434,4,30,4,0.33,[],[],"[{'day': 1, 'total_cells': np.float64(5408433.40376066), 'flask_count': 3, 'avg_confluence': np.float64(0.07211244538347546), 'avg_viability': np.float64(0.98), 'media_consumed': 150.0, 'run_id': 434}, {'day': 2, 'total_cells': np.float64(10211258.357258793), 'flask_count': 3, 'avg_confluence': np.float64(0.13615011143011727), 'avg_viability': np.float64(0.98), 'media_consumed': 195.0, 'run_id': 434}, {'day': 3, 'total_cells': np.float64(19067829.976774924), 'flask_count': 3, 'avg_confluence': np.float64(0.25423773302366565), 'avg_viability': np.float64(0.98), 'media_consumed': 240.0, 'run_id': 434}, {'day': 4, 'total_cells': np.float64(34275254.6474732), 'flask_count': 3, 'avg_confluence': np.float64(0.4570033952996426), 'avg_viability': np.float64(0.98), 'media_consumed': 285.0, 'run_id': 434}]"
435,4,30,8,0.33,[],[],"[{'day': 1, 'total_cells': np.float64(6264486.026893942), 'flask_count': 3, 'avg_confluence': np.float64(0.08352648035858588), 'avg_viability': np.float64(0.98), 'media_consumed': 150.0, 'run_id': 435}, {'day': 2, 'total_cells': np.float64(11809949.296607535), 'flask_count': 3, 'avg_confluence': np.float64(0.15746599062143382), 'avg_viability': np.float64(0.98), 'media_consumed': 195.0, 'run_id': 435}, {'day': 3, 'total_cells': np.float64(21938029.18004247), 'flask_count': 3, 'avg_confluence': np.float64(0.2925070557338996), 'avg_viability': np.float64(0.98), 'media_consumed': 240.0, 'run_id': 435}, {'day': 4, 'total_cells': np.float64(38751387.692665026), 'flask_count': 3, 'avg_confluence': np.float64(0.5166851692355335), 'avg_viability': np.float64(0.98), 'media_consumed': 285.0, 'run_id': 435}]"
436,4,30,8,0.33,[],[],"[{'day': 1, 'total_cells': np.float64(6160522.753056768), 'flask_count': 3, 'avg_confluence': np.float64(0.08214030337409024), 'avg_viability': np.float64(0.98), 'media_consumed': 150.0, 'run_id': 436}, {'day': 2, 'total_cells': np.float64(11615882.552345477), 'flask_count': 3, 'avg_confluence': np.float64(0.15487843403127302), 'avg_viability': np.float64(0.98), 'media_consumed': 195.0, 'run_id': 436}, {'day': 3, 'total_cells': np.float64(21590169.11077037), 'flask_count': 3, 'avg_confluence': np.float64(0.28786892147693827), 'avg_viability': np.float64(0.98), 'media_consumed': 240.0, 'run_id': 436}, {'day': 4, 'total_cells': np.float64(38212018.36715029), 'flask_count': 3, 'avg_confluence': np.float64(0.5094935782286706), 'avg_viability': np.float64(0.98), 'media_consumed': 285.0, 'run_id': 436}]"
437,4,30,7,0.33,[],[],"[{'day': 1, 'total_cells': np.float64(5950981.027204602), 'flask_count': 3, 'avg_confluence': np.float64(0.07934641369606135), 'avg_viability': np.float64(0.98), 'media_consumed': 150.0, 'run_id': 437}, {'day': 2, 'total_cells': np.float64(11224351.722254394), 'flask_count': 3, 'avg_confluence': np.float64(0.1496580229633919), 'avg_viability': np.float64(0.98), 'media_consumed': 195.0, 'run_id': 437}, {'day': 3, 'total_cells': np.float64(20885909.347937718), 'flask_count': 3, 'avg_confluence': np.float64(0.27847879130583625), 'avg_viability': np.float64(0.98), 'media_consumed': 240.0, 'run_id': 437}, {'day': 4, 'total_cells': np.float64(37106611.47940655), 'flask_count': 3, 'avg_confluence': np.float64(0.4947548197254206), 'avg_viability': np.float64(0.98), 'media_consumed': 285.0, 'run_id': 437}]"
438,4,30,7,0.33,[],[],"[{'day': 1, 'total_cells': np.float64(5957881.504977648), 'flask_count': 3, 'avg_confluence': np.float64(0.07943842006636863), 'avg_viability': np.float64(0.98), 'media_consumed': 150.0, 'run_id': 438}, {'day': 2, 'total_cells': np.float64(11238184.11441372), 'flask_count': 3, 'avg_confluence': np.float64(0.14984245485884962), 'avg_viability': np.float64(0.98), 'media_consumed': 195.0, 'run_id': 438}, {'day': 3, 'total_cells': np.float64(20916807.08511688), 'flask_count': 3, 'avg_confluence': np.float64(0.2788907611348917), 'avg_viability': np.float64(0.98), 'media_consumed': 240.0, 'run_id': 438}, {'day': 4, 'total_cells': np.float64(37188091.13398485), 'flask_count': 3, 'avg_confluence': np.float64(0.49584121511979795), 'avg_viability': np.float64(0.98), 'media_consumed': 285.0, 'run_id': 438}]"
439,4,30,4,0.33,[],[],"[{'day': 1, 'total_cells': np.float64(5539020.895479014), 'flask_count': 3, 'avg_confluence': np.float64(0.07385361193972019), 'avg_viability': np.float64(0.98), 'media_consumed': 150.0, 'run_id': 439}, {'day': 2, 'total_cells': np.float64(10454666.498353567), 'flask_count': 3, 'avg_confluence': np.float64(0.1393955533113809), 'avg_viability': np.float64(0.98), 'media_consumed': 195.0, 'run_id': 439}, {'day': 3, 'total_cells': np.float64(19501787.732127298), 'flask_count': 3, 'avg_confluence': np.float64(0.26002383642836396), 'avg_viability': np.float64(0.98), 'media_consumed': 240.0, 'run_id': 439}, {'day': 4, 'total_cells': np.float64(34934205.417814605), 'flask_count': 3, 'avg_confluence': np.float64(0.4657894055708614), 'avg_viability': np.float64(0.98), 'media_consumed': 285.0, 'run_id': 439}]"
440,4,30,5,0.33,[],[],"[{'day': 1, 'total_cells': np.float64(5646120.419305225), 'flask_count': 3, 'avg_confluence': np.float64(0.07528160559073634), 'avg_viability': np.float64(0.98), 'media_consumed': 150.0, 'run_id': 440}, {'day': 2, 'total_cells': np.float64(10654994.400883153), 'flask_count': 3, 'avg_confluence': np.float64(0.14206659201177538), 'avg_viability': np.float64(0.98), 'media_consumed': 195.0, 'run_id': 440}, {'day': 3, 'total_cells': np.float64(19863512.935080077), 'flask_count': 3, 'avg_confluence': np.float64(0.26484683913440105), 'avg_viability': np.float64(0.98), 'media_consumed': 240.0, 'run_id': 440}, {'day': 4, 'total_cells': np.float64(35510252.8909321), 'flask_count': 3, 'avg_confluence': np.float64(0.4734700385457613), 'avg_viability': np.float64(0.98), 'media_consumed': 285.0, 'run_id': 440}]"
441,4,30,5,0.33,[],[],"[{'day': 1, 'total_cells': np.float64(5644276.155329228), 'flask_count': 3, 'avg_confluence': np.float64(0.07525701540438971), 'avg_viability': np.float64(0.98), 'media_consumed': 150.0, 'run_id': 441}, {'day': 2, 'total_cells': np.float64(10652042.421487786), 'flask_count': 3, 'avg_confluence': np.float64(0.1420272322865038), 'avg_viability': np.float64(0.98), 'media_consumed': 195.0, 'run_id': 441}, {'day': 3, 'total_cells': np.float64(19861393.16241531), 'flask_count': 3, 'avg_confluence': np.float64(0.2648185754988708), 'avg_viability': np.float64(0.98), 'media_consumed': 240.0, 'run_id': 441}, {'day': 4, 'total_cells': np.float64(35524873.49695228), 'flask_count': 3, 'avg_confluence': np.float64(0.47366497995936374), 'avg_viability': np.float64(0.98), 'media_consumed': 285.0, 'run_id': 441}]"
442,4,30,4,0.33,[],[],"[{'day': 1, 'total_cells': np.float64(5389446.577167683), 'flask_count': 3, 'avg_confluence': np.float64(0.07185928769556911), 'avg_viability': np.float64(0.98), 'media_consumed': 150.0, 'run_id': 442}, {'day': 2, 'total_cells': np.float64(10174148.642159386), 'flask_count': 3, 'avg_confluence': np.float64(0.1356553152287918), 'avg_viability': np.float64(0.98), 'media_consumed': 195.0, 'run_id': 442}, {'day': 3, 'total_cells': np.float64(18990427.01631212), 'flask_count': 3, 'avg_confluence': np.float64(0.2532056935508283), 'avg_viability': np.float64(0.98), 'media_consumed': 240.0, 'run_id': 442}, {'day': 4, 'total_cells': np.float64(34091604.80118615), 'flask_count': 3, 'avg_confluence': np.float64(0.45455473068248203), 'avg_viability': np.float64(0.98), 'media_consumed': 285.0, 'run_id': 442}]"
443,4,30,4,0.33,[],[],"[{'day': 1, 'total_cells': np.float64(5541330.078695752), 'flask_count': 3, 'avg_confluence': np.float64(0.0738844010492767), 'avg_viability': np.float64(0.98), 'media_consumed': 150.0, 'run_id': 443}, {'day': 2, 'total_cells': np.float64(10457080.686082134), 'flask_count': 3, 'avg_confluence': np.float64(0.1394277424810951), 'avg_viability': np.float64(0.98), 'media_consumed': 195.0, 'run_id': 443}, {'day': 3, 'total_cells': np.float64(19493742.91513157), 'flask_count': 3, 'avg_confluence': np.float64(0.25991657220175424), 'avg_viability': np.float64(0.98), 'media_consumed': 240.0, 'run_id': 443}, {'day': 4, 'total_cells': np.float64(34849543.544534005), 'flask_count': 3, 'avg_confluence': np.float64(0.46466058059378673), 'avg_viability': np.float64(0.98), 'media_consumed': 285.0, 'run_id': 443}]"
444,4,30,6,0.33,[],[],"[{'day': 1, 'total_cells': np.float64(5911880.772803696), 'flask_count': 3, 'avg_confluence': np.float64(0.07882507697071595), 'avg_viability': np.float64(0.98), 'media_consumed': 150.0, 'run_id': 444}, {'day': 2, 'total_cells': np.float64(11152345.375193026), 'flask_count': 3, 'avg_confluence': np.float64(0.14869793833590703), 'avg_viability': np.float64(0.98), 'media_consumed': 195.0, 'run_id': 444}, {'day': 3, 'total_cells': np.float64(20763138.058406204), 'flask_count': 3, 'avg_confluence': np.float64(0.2768418407787494), 'avg_viability': np.float64(0.98), 'media_consumed': 240.0, 'run_id': 444}, {'day': 4, 'total_cells': np.float64(36950919.77294864), 'flask_count': 3, 'avg_confluence': np.float64(0.49267893030598175), 'avg_viability': np.float64(0.98), 'media_consumed': 285.0, 'run_id': 444}]"
445,4,30,8,0.33,[],[],"[{'day': 1, 'total_cells': np.float64(6286512.369428096), 'flask_count': 3, 'avg_confluence': np.float64(0.08382016492570794), 'avg_viability': np.float64(0.98), 'media_consumed': 150.0, 'run_id': 445}, {'day': 2, 'total_cells': np.float64(11850025.304037014), 'flask_count': 3, 'avg_confluence': np.float64(0.15800033738716016), 'avg_viability': np.float64(0.98), 'media_consumed': 195.0, 'run_id': 445}, {'day': 3, 'total_cells': np.float64(22003257.060952585), 'flask_count': 3, 'avg_confluence': np.float64(0.29337676081270114), 'avg_viability': np.float64(0.98), 'media_consumed': 240.0, 'run_id': 445}, {'day': 4, 'total_cells': np.float64(38817434.340154365), 'flask_count': 3, 'avg_confluence': np.float64(0.5175657912020583), 'avg_viability': np.float64(0.98), 'media_consumed': 285.0, 'run_id': 445}]"
446,4,30,4,0.33,[],[],"[{'day': 1, 'total_cells': np.float64(5457360.1611991385), 'flask_count': 3, 'avg_confluence': np.float64(0.07276480214932185), 'avg_viability': np.float64(0.98), 'media_consumed': 150.0, 'run_id': 446}, {'day': 2, 'total_cells': np.float64(10302168.800204296), 'flask_count': 3, 'avg_confluence': np.float64(0.1373622506693906), 'avg_viability': np.float64(0.98), 'media_consumed': 195.0, 'run_id': 446}, {'day': 3, 'total_cells': np.float64(19228048.739578076), 'flask_count': 3, 'avg_confluence': np.float64(0.2563739831943743), 'avg_viability': np.float64(0.98), 'media_consumed': 240.0, 'run_id': 446}, {'day': 4, 'total_cells': np.float64(34507865.64324358), 'flask_count': 3, 'avg_confluence': np.float64(0.4601048752432478), 'avg_viability': np.float64(0.98), 'media_consumed': 285.0, 'run_id': 446}]"
447,4,30,4,0.33,[],[],"[{'day': 1, 'total_cells': np.float64(5398467.048745338), 'flask_count': 3, 'avg_confluence': np.float64(0.07197956064993784), 'avg_viability': np.float64(0.98), 'media_consumed': 150.0, 'run_id': 447}, {'day': 2, 'total_cells': np.float64(10192136.149790559), 'flask_count': 3, 'avg_confluence': np.float64(0.13589514866387412), 'avg_viability': np.float64(0.98), 'media_consumed': 195.0, 'run_id': 447}, {'day': 3, 'total_cells': np.float64(19030176.686146937), 'flask_count': 3, 'avg_confluence': np.float64(0.2537356891486258), 'avg_viability': np.float64(0.98), 'media_consumed': 240.0, 'run_id': 447}, {'day': 4, 'total_cells': np.float64(34197243.43484127), 'flask_count': 3, 'avg_confluence': np.float64(0.45596324579788355), 'avg_viability': np.float64(0.98), 'media_consumed': 285.0, 'run_id': 447}]"
448,4,30,2,0.33,[],[],"[{'day': 1, 'total_cells': np.float64(5143831.147204034), 'flask_count': 3, 'avg_confluence': np.float64(0.06858441529605379), 'avg_viability': np.float64(0.98), 'media_consumed': 150.0, 'run_id': 448}, {'day': 2, 'total_cells': np.float64(9715527.101484375), 'flask_count': 3, 'avg_confluence': np.float64(0.129540361353125), 'avg_viability': np.float64(0.98), 'media_consumed': 195.0, 'run_id': 448}, {'day': 3, 'total_cells': np.float64(18167567.312976293), 'flask_count': 3, 'avg_confluence': np.float64(0.2422342308396839), 'avg_viability': np.float64(0.98), 'media_consumed': 240.0, 'run_id': 448}, {'day': 4, 'total_cells': np.float64(32812869.683624044), 'flask_count': 3, 'avg_confluence': np.float64(0.4375049291149873), 'avg_viability': np.float64(0.98), 'media_consumed': 285.0, 'run_id': 448}]"
449,4,30,3,0.33,[],[],"[{'day': 1, 'total_cells': np.float64(5335055.983522354), 'flask_count': 3, 'avg_confluence': np.float64(0.07113407978029807), 'avg_viability': np.float64(0.98), 'media_consumed': 150.0, 'run_id': 449}, {'day': 2, 'total_cells': np.float64(10073198.411861155), 'flask_count': 3, 'avg_confluence': np.float64(0.13430931215814876), 'avg_viability': np.float64(0.98), 'media_consumed': 195.0, 'run_id': 449}, {'day': 3, 'total_cells': np.float64(18813298.543200683), 'flask_count': 3, 'avg_confluence': np.float64(0.2508439805760091), 'avg_viability': np.float64(0.98), 'media_consumed': 240.0, 'run_id': 449}, {'day': 4, 'total_cells': np.float64(33840044.56589105), 'flask_count': 3, 'avg_confluence': np.float64(0.45120059421188063), 'avg_viability': np.float64(0.98), 'media_consumed': 285.0, 'run_id': 449}]"
450,4,30,4,0.33,[],[],"[{'day': 1, 'total_cells': np.float64(5476291.39206303), 'flask_count': 3, 'avg_confluence': np.float64(0.07301721856084041), 'avg_viability': np.float64(0.98), 'media_consumed': 150.0, 'run_id': 450}, {'day': 2, 'total_cells': np.float64(10337890.606064953), 'flask_count': 3, 'avg_confluence': np.float64(0.13783854141419938), 'avg_viability': np.float64(0.98), 'media_consumed': 195.0, 'run_id': 450}, {'day': 3, 'total_cells': np.float64(19294559.54087545), 'flask_count': 3, 'avg_confluence': np.float64(0.25726079387833933), 'avg_viability': np.float64(0.98), 'media_consumed': 240.0, 'run_id': 450}, {'day': 4, 'total_cells': np.float64(34625070.416277975), 'flask_count': 3, 'avg_confluence': np.float64(0.46166760555037295), 'avg_viability': np.float64(0.98), 'media_consumed': 285.0, 'run_id': 450}]"
451,4,30,4,0.33,[],[],"[{'day': 1, 'total_cells': np.float64(5374337.080143508), 'flask_count': 3, 'avg_confluence': np.float64(0.07165782773524676), 'avg_viability': np.float64(0.98), 'media_consumed': 150.0, 'run_id': 451}, {'day': 2, 'total_cells': np.float64(10146379.168747792), 'flask_count': 3, 'avg_confluence': np.float64(0.13528505558330392), 'avg_viability': np.float64(0.98), 'media_consumed': 195.0, 'run_id': 451}, {'day': 3, 'total_cells': np.float64(18943503.88247881), 'flask_count': 3, 'avg_confluence': np.float64(0.2525800517663841), 'avg_viability': np.float64(0.98), 'media_consumed': 240.0, 'run_id': 451}, {'day': 4, 'total_cells': np.float64(34035767.272894025), 'flask_count': 3, 'avg_confluence': np.float64(0.45381023030525375), 'avg_viability': np.float64(0.98), 'media_consumed': 285.0, 'run_id': 451}]"
